,author,feature,token_id,doc_id,to_report,doc_tested,len
84294,P,<Np>,52901,P|Exod.39,True,Exod.39,855
84295,P,853,52902,P|Exod.39,True,Exod.39,855
84296,P,3605,52903,P|Exod.39,True,Exod.39,855
84297,P,4399,52904,P|Exod.39,True,Exod.39,855
84298,P,d,52904,P|Exod.39,True,Exod.39,855
84299,P,c,52905,P|Exod.39,True,Exod.39,855
84300,P,2009,52905,P|Exod.39,True,Exod.39,855
84301,P,6213,52906,P|Exod.39,True,Exod.39,855
84302,P,[Sp3fs],52907,P|Exod.39,True,Exod.39,855
84303,P,853,52907,P|Exod.39,True,Exod.39,855
84304,P,834,52908,P|Exod.39,True,Exod.39,855
84305,P,k,52908,P|Exod.39,True,Exod.39,855
84306,P,6680,52909,P|Exod.39,True,Exod.39,855
84307,P,<Np>,52910,P|Exod.39,True,Exod.39,855
84308,P,3651,52911,P|Exod.39,True,Exod.39,855
84309,P,6213,52912,P|Exod.39,True,Exod.39,855
84310,P,c,52913,P|Exod.39,True,Exod.39,855
84311,P,1288,52913,P|Exod.39,True,Exod.39,855
84312,P,853,52914,P|Exod.39,True,Exod.39,855
84313,P,[Sp3mp],52914,P|Exod.39,True,Exod.39,855
84314,P,<Np>,52915,P|Exod.39,True,Exod.39,855
84315,P,c,52916,P|Exod.40,True,Exod.40,686
84316,P,1696,52916,P|Exod.40,True,Exod.40,686
84317,P,<Np>,52917,P|Exod.40,True,Exod.40,686
84318,P,413,52918,P|Exod.40,True,Exod.40,686
84319,P,<Np>,52919,P|Exod.40,True,Exod.40,686
84320,P,559,52920,P|Exod.40,True,Exod.40,686
84321,P,l,52920,P|Exod.40,True,Exod.40,686
84322,P,b,52921,P|Exod.40,True,Exod.40,686
84323,P,3117,52921,P|Exod.40,True,Exod.40,686
84324,P,d,52922,P|Exod.40,True,Exod.40,686
84325,P,2320,52922,P|Exod.40,True,Exod.40,686
84326,P,d,52923,P|Exod.40,True,Exod.40,686
84327,P,7223,52923,P|Exod.40,True,Exod.40,686
84328,P,259,52924,P|Exod.40,True,Exod.40,686
84329,P,b,52924,P|Exod.40,True,Exod.40,686
84330,P,l,52925,P|Exod.40,True,Exod.40,686
84331,P,2320,52925,P|Exod.40,True,Exod.40,686
84332,P,6965,52926,P|Exod.40,True,Exod.40,686
84333,P,853,52927,P|Exod.40,True,Exod.40,686
84334,P,4908,52928,P|Exod.40,True,Exod.40,686
84335,P,168,52929,P|Exod.40,True,Exod.40,686
84336,P,4150,52930,P|Exod.40,True,Exod.40,686
84337,P,7760,52931,P|Exod.40,True,Exod.40,686
84338,P,c,52931,P|Exod.40,True,Exod.40,686
84339,P,8033,52932,P|Exod.40,True,Exod.40,686
84340,P,853,52933,P|Exod.40,True,Exod.40,686
84341,P,727,52934,P|Exod.40,True,Exod.40,686
84342,P,5715,52935,P|Exod.40,True,Exod.40,686
84343,P,d,52935,P|Exod.40,True,Exod.40,686
84344,P,5526,52936,P|Exod.40,True,Exod.40,686
84345,P,c,52936,P|Exod.40,True,Exod.40,686
84346,P,5921,52937,P|Exod.40,True,Exod.40,686
84347,P,727,52938,P|Exod.40,True,Exod.40,686
84348,P,d,52938,P|Exod.40,True,Exod.40,686
84349,P,854,52939,P|Exod.40,True,Exod.40,686
84350,P,6532,52940,P|Exod.40,True,Exod.40,686
84351,P,d,52940,P|Exod.40,True,Exod.40,686
84352,P,935,52941,P|Exod.40,True,Exod.40,686
84353,P,c,52941,P|Exod.40,True,Exod.40,686
84354,P,853,52942,P|Exod.40,True,Exod.40,686
84355,P,7979,52943,P|Exod.40,True,Exod.40,686
84356,P,d,52943,P|Exod.40,True,Exod.40,686
84357,P,c,52944,P|Exod.40,True,Exod.40,686
84358,P,6186,52944,P|Exod.40,True,Exod.40,686
84359,P,853,52945,P|Exod.40,True,Exod.40,686
84360,P,[Sp3ms],52946,P|Exod.40,True,Exod.40,686
84361,P,6187,52946,P|Exod.40,True,Exod.40,686
84362,P,c,52947,P|Exod.40,True,Exod.40,686
84363,P,935,52947,P|Exod.40,True,Exod.40,686
84364,P,853,52948,P|Exod.40,True,Exod.40,686
84365,P,4501,52949,P|Exod.40,True,Exod.40,686
84366,P,d,52949,P|Exod.40,True,Exod.40,686
84367,P,5927,52950,P|Exod.40,True,Exod.40,686
84368,P,c,52950,P|Exod.40,True,Exod.40,686
84369,P,853,52951,P|Exod.40,True,Exod.40,686
84370,P,5216,52952,P|Exod.40,True,Exod.40,686
84371,P,[Sp3fs],52952,P|Exod.40,True,Exod.40,686
84372,P,5414,52953,P|Exod.40,True,Exod.40,686
84373,P,c,52953,P|Exod.40,True,Exod.40,686
84374,P,853,52954,P|Exod.40,True,Exod.40,686
84375,P,4196,52955,P|Exod.40,True,Exod.40,686
84376,P,d,52956,P|Exod.40,True,Exod.40,686
84377,P,2091,52956,P|Exod.40,True,Exod.40,686
84378,P,7004,52957,P|Exod.40,True,Exod.40,686
84379,P,l,52957,P|Exod.40,True,Exod.40,686
84380,P,6440,52958,P|Exod.40,True,Exod.40,686
84381,P,l,52958,P|Exod.40,True,Exod.40,686
84382,P,727,52959,P|Exod.40,True,Exod.40,686
84383,P,d,52960,P|Exod.40,True,Exod.40,686
84384,P,5715,52960,P|Exod.40,True,Exod.40,686
84385,P,c,52961,P|Exod.40,True,Exod.40,686
84386,P,7760,52961,P|Exod.40,True,Exod.40,686
84387,P,853,52962,P|Exod.40,True,Exod.40,686
84388,P,4539,52963,P|Exod.40,True,Exod.40,686
84389,P,d,52964,P|Exod.40,True,Exod.40,686
84390,P,6607,52964,P|Exod.40,True,Exod.40,686
84391,P,l,52965,P|Exod.40,True,Exod.40,686
84392,P,4908,52965,P|Exod.40,True,Exod.40,686
84393,P,c,52966,P|Exod.40,True,Exod.40,686
84394,P,5414,52966,P|Exod.40,True,Exod.40,686
84395,P,853,52967,P|Exod.40,True,Exod.40,686
84396,P,4196,52968,P|Exod.40,True,Exod.40,686
84397,P,5930,52969,P|Exod.40,True,Exod.40,686
84398,P,d,52969,P|Exod.40,True,Exod.40,686
84399,P,6440,52970,P|Exod.40,True,Exod.40,686
84400,P,l,52970,P|Exod.40,True,Exod.40,686
84401,P,6607,52971,P|Exod.40,True,Exod.40,686
84402,P,4908,52972,P|Exod.40,True,Exod.40,686
84403,P,168,52973,P|Exod.40,True,Exod.40,686
84404,P,4150,52974,P|Exod.40,True,Exod.40,686
84405,P,c,52975,P|Exod.40,True,Exod.40,686
84406,P,5414,52975,P|Exod.40,True,Exod.40,686
84407,P,853,52976,P|Exod.40,True,Exod.40,686
84408,P,d,52977,P|Exod.40,True,Exod.40,686
84409,P,3595,52977,P|Exod.40,True,Exod.40,686
84410,P,996,52978,P|Exod.40,True,Exod.40,686
84411,P,168,52979,P|Exod.40,True,Exod.40,686
84412,P,4150,52980,P|Exod.40,True,Exod.40,686
84413,P,996,52981,P|Exod.40,True,Exod.40,686
84414,P,c,52981,P|Exod.40,True,Exod.40,686
84415,P,4196,52982,P|Exod.40,True,Exod.40,686
84416,P,d,52982,P|Exod.40,True,Exod.40,686
84417,P,5414,52983,P|Exod.40,True,Exod.40,686
84418,P,c,52983,P|Exod.40,True,Exod.40,686
84419,P,8033,52984,P|Exod.40,True,Exod.40,686
84420,P,4325,52985,P|Exod.40,True,Exod.40,686
84421,P,c,52986,P|Exod.40,True,Exod.40,686
84422,P,7760,52986,P|Exod.40,True,Exod.40,686
84423,P,853,52987,P|Exod.40,True,Exod.40,686
84424,P,d,52988,P|Exod.40,True,Exod.40,686
84425,P,2691,52988,P|Exod.40,True,Exod.40,686
84426,P,5439,52989,P|Exod.40,True,Exod.40,686
84427,P,5414,52990,P|Exod.40,True,Exod.40,686
84428,P,c,52990,P|Exod.40,True,Exod.40,686
84429,P,853,52991,P|Exod.40,True,Exod.40,686
84430,P,4539,52992,P|Exod.40,True,Exod.40,686
84431,P,8179,52993,P|Exod.40,True,Exod.40,686
84432,P,d,52994,P|Exod.40,True,Exod.40,686
84433,P,2691,52994,P|Exod.40,True,Exod.40,686
84434,P,3947,52995,P|Exod.40,True,Exod.40,686
84435,P,c,52995,P|Exod.40,True,Exod.40,686
84436,P,853,52996,P|Exod.40,True,Exod.40,686
84437,P,8081,52997,P|Exod.40,True,Exod.40,686
84438,P,4888,52998,P|Exod.40,True,Exod.40,686
84439,P,d,52998,P|Exod.40,True,Exod.40,686
84440,P,4886,52999,P|Exod.40,True,Exod.40,686
84441,P,c,52999,P|Exod.40,True,Exod.40,686
84442,P,853,53000,P|Exod.40,True,Exod.40,686
84443,P,4908,53001,P|Exod.40,True,Exod.40,686
84444,P,d,53001,P|Exod.40,True,Exod.40,686
84445,P,c,53002,P|Exod.40,True,Exod.40,686
84446,P,853,53002,P|Exod.40,True,Exod.40,686
84447,P,3605,53003,P|Exod.40,True,Exod.40,686
84448,P,834,53004,P|Exod.40,True,Exod.40,686
84449,P,b,53005,P|Exod.40,True,Exod.40,686
84450,P,[Sp3ms],53005,P|Exod.40,True,Exod.40,686
84451,P,b,53005,P|Exod.40,True,Exod.40,686
84452,P,c,53006,P|Exod.40,True,Exod.40,686
84453,P,6942,53006,P|Exod.40,True,Exod.40,686
84454,P,853,53007,P|Exod.40,True,Exod.40,686
84455,P,[Sp3ms],53007,P|Exod.40,True,Exod.40,686
84456,P,853,53008,P|Exod.40,True,Exod.40,686
84457,P,c,53008,P|Exod.40,True,Exod.40,686
84458,P,3605,53009,P|Exod.40,True,Exod.40,686
84459,P,[Sp3ms],53010,P|Exod.40,True,Exod.40,686
84460,P,3627,53010,P|Exod.40,True,Exod.40,686
84461,P,c,53011,P|Exod.40,True,Exod.40,686
84462,P,1961,53011,P|Exod.40,True,Exod.40,686
84463,P,6944,53012,P|Exod.40,True,Exod.40,686
84464,P,4886,53013,P|Exod.40,True,Exod.40,686
84465,P,c,53013,P|Exod.40,True,Exod.40,686
84466,P,853,53014,P|Exod.40,True,Exod.40,686
84467,P,4196,53015,P|Exod.40,True,Exod.40,686
84468,P,d,53016,P|Exod.40,True,Exod.40,686
84469,P,5930,53016,P|Exod.40,True,Exod.40,686
84470,P,c,53017,P|Exod.40,True,Exod.40,686
84471,P,853,53017,P|Exod.40,True,Exod.40,686
84472,P,3605,53018,P|Exod.40,True,Exod.40,686
84473,P,3627,53019,P|Exod.40,True,Exod.40,686
84474,P,[Sp3ms],53019,P|Exod.40,True,Exod.40,686
84475,P,c,53020,P|Exod.40,True,Exod.40,686
84476,P,6942,53020,P|Exod.40,True,Exod.40,686
84477,P,853,53021,P|Exod.40,True,Exod.40,686
84478,P,d,53022,P|Exod.40,True,Exod.40,686
84479,P,4196,53022,P|Exod.40,True,Exod.40,686
84480,P,1961,53023,P|Exod.40,True,Exod.40,686
84481,P,c,53023,P|Exod.40,True,Exod.40,686
84482,P,d,53024,P|Exod.40,True,Exod.40,686
84483,P,4196,53024,P|Exod.40,True,Exod.40,686
84484,P,6944,53025,P|Exod.40,True,Exod.40,686
84485,P,6944,53026,P|Exod.40,True,Exod.40,686
84486,P,4886,53027,P|Exod.40,True,Exod.40,686
84487,P,c,53027,P|Exod.40,True,Exod.40,686
84488,P,853,53028,P|Exod.40,True,Exod.40,686
84489,P,3595,53029,P|Exod.40,True,Exod.40,686
84490,P,d,53029,P|Exod.40,True,Exod.40,686
84491,P,853,53030,P|Exod.40,True,Exod.40,686
84492,P,c,53030,P|Exod.40,True,Exod.40,686
84493,P,[Sp3ms],53031,P|Exod.40,True,Exod.40,686
84494,P,3653,53031,P|Exod.40,True,Exod.40,686
84495,P,6942,53032,P|Exod.40,True,Exod.40,686
84496,P,c,53032,P|Exod.40,True,Exod.40,686
84497,P,853,53033,P|Exod.40,True,Exod.40,686
84498,P,[Sp3ms],53033,P|Exod.40,True,Exod.40,686
84499,P,c,53034,P|Exod.40,True,Exod.40,686
84500,P,7126,53034,P|Exod.40,True,Exod.40,686
84501,P,853,53035,P|Exod.40,True,Exod.40,686
84502,P,<Np>,53036,P|Exod.40,True,Exod.40,686
84503,P,c,53037,P|Exod.40,True,Exod.40,686
84504,P,853,53037,P|Exod.40,True,Exod.40,686
84505,P,1121,53038,P|Exod.40,True,Exod.40,686
84506,P,[Sp3ms],53038,P|Exod.40,True,Exod.40,686
84507,P,413,53039,P|Exod.40,True,Exod.40,686
84508,P,6607,53040,P|Exod.40,True,Exod.40,686
84509,P,168,53041,P|Exod.40,True,Exod.40,686
84510,P,4150,53042,P|Exod.40,True,Exod.40,686
84511,P,c,53043,P|Exod.40,True,Exod.40,686
84512,P,7364,53043,P|Exod.40,True,Exod.40,686
84513,P,853,53044,P|Exod.40,True,Exod.40,686
84514,P,[Sp3mp],53044,P|Exod.40,True,Exod.40,686
84515,P,4325,53045,P|Exod.40,True,Exod.40,686
84516,P,b,53045,P|Exod.40,True,Exod.40,686
84517,P,c,53046,P|Exod.40,True,Exod.40,686
84518,P,3847,53046,P|Exod.40,True,Exod.40,686
84519,P,853,53047,P|Exod.40,True,Exod.40,686
84520,P,<Np>,53048,P|Exod.40,True,Exod.40,686
84521,P,854,53049,P|Exod.40,True,Exod.40,686
84522,P,899,53050,P|Exod.40,True,Exod.40,686
84523,P,d,53051,P|Exod.40,True,Exod.40,686
84524,P,6944,53051,P|Exod.40,True,Exod.40,686
84525,P,c,53052,P|Exod.40,True,Exod.40,686
84526,P,4886,53052,P|Exod.40,True,Exod.40,686
84527,P,[Sp3ms],53053,P|Exod.40,True,Exod.40,686
84528,P,853,53053,P|Exod.40,True,Exod.40,686
84529,P,c,53054,P|Exod.40,True,Exod.40,686
84530,P,6942,53054,P|Exod.40,True,Exod.40,686
84531,P,[Sp3ms],53055,P|Exod.40,True,Exod.40,686
84532,P,853,53055,P|Exod.40,True,Exod.40,686
84533,P,3547,53056,P|Exod.40,True,Exod.40,686
84534,P,c,53056,P|Exod.40,True,Exod.40,686
84535,P,l,53057,P|Exod.40,True,Exod.40,686
84536,P,[Sp1cs],53057,P|Exod.40,True,Exod.40,686
84537,P,l,53057,P|Exod.40,True,Exod.40,686
84538,P,853,53058,P|Exod.40,True,Exod.40,686
84539,P,c,53058,P|Exod.40,True,Exod.40,686
84540,P,1121,53059,P|Exod.40,True,Exod.40,686
84541,P,[Sp3ms],53059,P|Exod.40,True,Exod.40,686
84542,P,7126,53060,P|Exod.40,True,Exod.40,686
84543,P,3847,53061,P|Exod.40,True,Exod.40,686
84544,P,c,53061,P|Exod.40,True,Exod.40,686
84545,P,[Sp3mp],53062,P|Exod.40,True,Exod.40,686
84546,P,853,53062,P|Exod.40,True,Exod.40,686
84547,P,3801,53063,P|Exod.40,True,Exod.40,686
84548,P,c,53064,P|Exod.40,True,Exod.40,686
84549,P,4886,53064,P|Exod.40,True,Exod.40,686
84550,P,853,53065,P|Exod.40,True,Exod.40,686
84551,P,[Sp3mp],53065,P|Exod.40,True,Exod.40,686
84552,P,k,53066,P|Exod.40,True,Exod.40,686
84553,P,834,53066,P|Exod.40,True,Exod.40,686
84554,P,4886,53067,P|Exod.40,True,Exod.40,686
84555,P,853,53068,P|Exod.40,True,Exod.40,686
84556,P,1,53069,P|Exod.40,True,Exod.40,686
84557,P,[Sp3mp],53069,P|Exod.40,True,Exod.40,686
84558,P,c,53070,P|Exod.40,True,Exod.40,686
84559,P,3547,53070,P|Exod.40,True,Exod.40,686
84560,P,l,53071,P|Exod.40,True,Exod.40,686
84561,P,l,53071,P|Exod.40,True,Exod.40,686
84562,P,[Sp1cs],53071,P|Exod.40,True,Exod.40,686
84563,P,1961,53072,P|Exod.40,True,Exod.40,686
84564,P,c,53072,P|Exod.40,True,Exod.40,686
84565,P,1961,53073,P|Exod.40,True,Exod.40,686
84566,P,l,53073,P|Exod.40,True,Exod.40,686
84567,P,l,53074,P|Exod.40,True,Exod.40,686
84568,P,l,53074,P|Exod.40,True,Exod.40,686
84569,P,[Sp3mp],53074,P|Exod.40,True,Exod.40,686
84570,P,4888,53075,P|Exod.40,True,Exod.40,686
84571,P,[Sp3mp],53075,P|Exod.40,True,Exod.40,686
84572,P,l,53076,P|Exod.40,True,Exod.40,686
84573,P,3550,53076,P|Exod.40,True,Exod.40,686
84574,P,5769,53077,P|Exod.40,True,Exod.40,686
84575,P,[Sp3mp],53078,P|Exod.40,True,Exod.40,686
84576,P,1755,53078,P|Exod.40,True,Exod.40,686
84577,P,l,53078,P|Exod.40,True,Exod.40,686
84578,P,6213,53079,P|Exod.40,True,Exod.40,686
84579,P,c,53079,P|Exod.40,True,Exod.40,686
84580,P,<Np>,53080,P|Exod.40,True,Exod.40,686
84581,P,3605,53081,P|Exod.40,True,Exod.40,686
84582,P,k,53081,P|Exod.40,True,Exod.40,686
84583,P,834,53082,P|Exod.40,True,Exod.40,686
84584,P,6680,53083,P|Exod.40,True,Exod.40,686
84585,P,<Np>,53084,P|Exod.40,True,Exod.40,686
84586,P,853,53085,P|Exod.40,True,Exod.40,686
84587,P,[Sp3ms],53085,P|Exod.40,True,Exod.40,686
84588,P,3651,53086,P|Exod.40,True,Exod.40,686
84589,P,6213,53087,P|Exod.40,True,Exod.40,686
84590,P,c,53088,P|Exod.40,True,Exod.40,686
84591,P,1961,53088,P|Exod.40,True,Exod.40,686
84592,P,2320,53089,P|Exod.40,True,Exod.40,686
84593,P,b,53089,P|Exod.40,True,Exod.40,686
84594,P,d,53090,P|Exod.40,True,Exod.40,686
84595,P,7223,53090,P|Exod.40,True,Exod.40,686
84596,P,8141,53091,P|Exod.40,True,Exod.40,686
84597,P,b,53091,P|Exod.40,True,Exod.40,686
84598,P,8145,53092,P|Exod.40,True,Exod.40,686
84599,P,d,53092,P|Exod.40,True,Exod.40,686
84600,P,259,53093,P|Exod.40,True,Exod.40,686
84601,P,b,53093,P|Exod.40,True,Exod.40,686
84602,P,2320,53094,P|Exod.40,True,Exod.40,686
84603,P,l,53094,P|Exod.40,True,Exod.40,686
84604,P,6965,53095,P|Exod.40,True,Exod.40,686
84605,P,4908,53096,P|Exod.40,True,Exod.40,686
84606,P,d,53096,P|Exod.40,True,Exod.40,686
84607,P,6965,53097,P|Exod.40,True,Exod.40,686
84608,P,c,53097,P|Exod.40,True,Exod.40,686
84609,P,<Np>,53098,P|Exod.40,True,Exod.40,686
84610,P,853,53099,P|Exod.40,True,Exod.40,686
84611,P,4908,53100,P|Exod.40,True,Exod.40,686
84612,P,d,53100,P|Exod.40,True,Exod.40,686
84613,P,5414,53101,P|Exod.40,True,Exod.40,686
84614,P,c,53101,P|Exod.40,True,Exod.40,686
84615,P,853,53102,P|Exod.40,True,Exod.40,686
84616,P,[Sp3ms],53103,P|Exod.40,True,Exod.40,686
84617,P,134,53103,P|Exod.40,True,Exod.40,686
84618,P,7760,53104,P|Exod.40,True,Exod.40,686
84619,P,c,53104,P|Exod.40,True,Exod.40,686
84620,P,853,53105,P|Exod.40,True,Exod.40,686
84621,P,[Sp3ms],53106,P|Exod.40,True,Exod.40,686
84622,P,7175,53106,P|Exod.40,True,Exod.40,686
84623,P,5414,53107,P|Exod.40,True,Exod.40,686
84624,P,c,53107,P|Exod.40,True,Exod.40,686
84625,P,853,53108,P|Exod.40,True,Exod.40,686
84626,P,1280,53109,P|Exod.40,True,Exod.40,686
84627,P,[Sp3ms],53109,P|Exod.40,True,Exod.40,686
84628,P,6965,53110,P|Exod.40,True,Exod.40,686
84629,P,c,53110,P|Exod.40,True,Exod.40,686
84630,P,853,53111,P|Exod.40,True,Exod.40,686
84631,P,5982,53112,P|Exod.40,True,Exod.40,686
84632,P,[Sp3ms],53112,P|Exod.40,True,Exod.40,686
84633,P,6566,53113,P|Exod.40,True,Exod.40,686
84634,P,c,53113,P|Exod.40,True,Exod.40,686
84635,P,853,53114,P|Exod.40,True,Exod.40,686
84636,P,168,53115,P|Exod.40,True,Exod.40,686
84637,P,d,53115,P|Exod.40,True,Exod.40,686
84638,P,5921,53116,P|Exod.40,True,Exod.40,686
84639,P,4908,53117,P|Exod.40,True,Exod.40,686
84640,P,d,53117,P|Exod.40,True,Exod.40,686
84641,P,7760,53118,P|Exod.40,True,Exod.40,686
84642,P,c,53118,P|Exod.40,True,Exod.40,686
84643,P,853,53119,P|Exod.40,True,Exod.40,686
84644,P,4372,53120,P|Exod.40,True,Exod.40,686
84645,P,d,53121,P|Exod.40,True,Exod.40,686
84646,P,168,53121,P|Exod.40,True,Exod.40,686
84647,P,[Sp3ms],53122,P|Exod.40,True,Exod.40,686
84648,P,5921,53122,P|Exod.40,True,Exod.40,686
84649,P,l,53123,P|Exod.40,True,Exod.40,686
84650,P,m,53123,P|Exod.40,True,Exod.40,686
84651,P,m,53123,P|Exod.40,True,Exod.40,686
84652,P,834,53124,P|Exod.40,True,Exod.40,686
84653,P,k,53124,P|Exod.40,True,Exod.40,686
84654,P,6680,53125,P|Exod.40,True,Exod.40,686
84655,P,<Np>,53126,P|Exod.40,True,Exod.40,686
84656,P,853,53127,P|Exod.40,True,Exod.40,686
84657,P,<Np>,53128,P|Exod.40,True,Exod.40,686
84658,P,c,53129,P|Exod.40,True,Exod.40,686
84659,P,3947,53129,P|Exod.40,True,Exod.40,686
84660,P,c,53130,P|Exod.40,True,Exod.40,686
84661,P,5414,53130,P|Exod.40,True,Exod.40,686
84662,P,853,53131,P|Exod.40,True,Exod.40,686
84663,P,5715,53132,P|Exod.40,True,Exod.40,686
84664,P,d,53132,P|Exod.40,True,Exod.40,686
84665,P,413,53133,P|Exod.40,True,Exod.40,686
84666,P,727,53134,P|Exod.40,True,Exod.40,686
84667,P,d,53134,P|Exod.40,True,Exod.40,686
84668,P,c,53135,P|Exod.40,True,Exod.40,686
84669,P,7760,53135,P|Exod.40,True,Exod.40,686
84670,P,853,53136,P|Exod.40,True,Exod.40,686
84671,P,905,53137,P|Exod.40,True,Exod.40,686
84672,P,d,53137,P|Exod.40,True,Exod.40,686
84673,P,5921,53138,P|Exod.40,True,Exod.40,686
84674,P,d,53139,P|Exod.40,True,Exod.40,686
84675,P,727,53139,P|Exod.40,True,Exod.40,686
84676,P,5414,53140,P|Exod.40,True,Exod.40,686
84677,P,c,53140,P|Exod.40,True,Exod.40,686
84678,P,853,53141,P|Exod.40,True,Exod.40,686
84679,P,3727,53142,P|Exod.40,True,Exod.40,686
84680,P,d,53142,P|Exod.40,True,Exod.40,686
84681,P,5921,53143,P|Exod.40,True,Exod.40,686
84682,P,727,53144,P|Exod.40,True,Exod.40,686
84683,P,d,53144,P|Exod.40,True,Exod.40,686
84684,P,l,53145,P|Exod.40,True,Exod.40,686
84685,P,m,53145,P|Exod.40,True,Exod.40,686
84686,P,m,53145,P|Exod.40,True,Exod.40,686
84687,P,c,53146,P|Exod.40,True,Exod.40,686
84688,P,935,53146,P|Exod.40,True,Exod.40,686
84689,P,853,53147,P|Exod.40,True,Exod.40,686
84690,P,d,53148,P|Exod.40,True,Exod.40,686
84691,P,727,53148,P|Exod.40,True,Exod.40,686
84692,P,413,53149,P|Exod.40,True,Exod.40,686
84693,P,d,53150,P|Exod.40,True,Exod.40,686
84694,P,4908,53150,P|Exod.40,True,Exod.40,686
84695,P,7760,53151,P|Exod.40,True,Exod.40,686
84696,P,c,53151,P|Exod.40,True,Exod.40,686
84697,P,853,53152,P|Exod.40,True,Exod.40,686
84698,P,6532,53153,P|Exod.40,True,Exod.40,686
84699,P,4539,53154,P|Exod.40,True,Exod.40,686
84700,P,d,53154,P|Exod.40,True,Exod.40,686
84701,P,5526,53155,P|Exod.40,True,Exod.40,686
84702,P,c,53155,P|Exod.40,True,Exod.40,686
84703,P,5921,53156,P|Exod.40,True,Exod.40,686
84704,P,727,53157,P|Exod.40,True,Exod.40,686
84705,P,5715,53158,P|Exod.40,True,Exod.40,686
84706,P,d,53158,P|Exod.40,True,Exod.40,686
84707,P,834,53159,P|Exod.40,True,Exod.40,686
84708,P,k,53159,P|Exod.40,True,Exod.40,686
84709,P,6680,53160,P|Exod.40,True,Exod.40,686
84710,P,<Np>,53161,P|Exod.40,True,Exod.40,686
84711,P,853,53162,P|Exod.40,True,Exod.40,686
84712,P,<Np>,53163,P|Exod.40,True,Exod.40,686
84713,P,5414,53164,P|Exod.40,True,Exod.40,686
84714,P,c,53164,P|Exod.40,True,Exod.40,686
84715,P,853,53165,P|Exod.40,True,Exod.40,686
84716,P,7979,53166,P|Exod.40,True,Exod.40,686
84717,P,d,53166,P|Exod.40,True,Exod.40,686
84718,P,168,53167,P|Exod.40,True,Exod.40,686
84719,P,b,53167,P|Exod.40,True,Exod.40,686
84720,P,4150,53168,P|Exod.40,True,Exod.40,686
84721,P,5921,53169,P|Exod.40,True,Exod.40,686
84722,P,3409,53170,P|Exod.40,True,Exod.40,686
84723,P,4908,53171,P|Exod.40,True,Exod.40,686
84724,P,d,53171,P|Exod.40,True,Exod.40,686
84725,P,6828,53172,P|Exod.40,True,Exod.40,686
84726,P,m,53173,P|Exod.40,True,Exod.40,686
84727,P,2351,53173,P|Exod.40,True,Exod.40,686
84728,P,6532,53174,P|Exod.40,True,Exod.40,686
84729,P,l,53174,P|Exod.40,True,Exod.40,686
84730,P,6186,53175,P|Exod.40,True,Exod.40,686
84731,P,c,53175,P|Exod.40,True,Exod.40,686
84732,P,5921,53176,P|Exod.40,True,Exod.40,686
84733,P,[Sp3ms],53176,P|Exod.40,True,Exod.40,686
84734,P,6187,53177,P|Exod.40,True,Exod.40,686
84735,P,3899,53178,P|Exod.40,True,Exod.40,686
84736,P,6440,53179,P|Exod.40,True,Exod.40,686
84737,P,l,53179,P|Exod.40,True,Exod.40,686
84738,P,<Np>,53180,P|Exod.40,True,Exod.40,686
84739,P,k,53181,P|Exod.40,True,Exod.40,686
84740,P,834,53181,P|Exod.40,True,Exod.40,686
84741,P,6680,53182,P|Exod.40,True,Exod.40,686
84742,P,<Np>,53183,P|Exod.40,True,Exod.40,686
84743,P,853,53184,P|Exod.40,True,Exod.40,686
84744,P,<Np>,53185,P|Exod.40,True,Exod.40,686
84745,P,7760,53186,P|Exod.40,True,Exod.40,686
84746,P,c,53186,P|Exod.40,True,Exod.40,686
84747,P,853,53187,P|Exod.40,True,Exod.40,686
84748,P,4501,53188,P|Exod.40,True,Exod.40,686
84749,P,d,53188,P|Exod.40,True,Exod.40,686
84750,P,b,53189,P|Exod.40,True,Exod.40,686
84751,P,168,53189,P|Exod.40,True,Exod.40,686
84752,P,4150,53190,P|Exod.40,True,Exod.40,686
84753,P,5227,53191,P|Exod.40,True,Exod.40,686
84754,P,7979,53192,P|Exod.40,True,Exod.40,686
84755,P,d,53192,P|Exod.40,True,Exod.40,686
84756,P,5921,53193,P|Exod.40,True,Exod.40,686
84757,P,3409,53194,P|Exod.40,True,Exod.40,686
84758,P,4908,53195,P|Exod.40,True,Exod.40,686
84759,P,d,53195,P|Exod.40,True,Exod.40,686
84760,P,5045,53196,P|Exod.40,True,Exod.40,686
84761,P,c,53197,P|Exod.40,True,Exod.40,686
84762,P,5927,53197,P|Exod.40,True,Exod.40,686
84763,P,d,53198,P|Exod.40,True,Exod.40,686
84764,P,5216,53198,P|Exod.40,True,Exod.40,686
84765,P,l,53199,P|Exod.40,True,Exod.40,686
84766,P,6440,53199,P|Exod.40,True,Exod.40,686
84767,P,<Np>,53200,P|Exod.40,True,Exod.40,686
84768,P,834,53201,P|Exod.40,True,Exod.40,686
84769,P,k,53201,P|Exod.40,True,Exod.40,686
84770,P,6680,53202,P|Exod.40,True,Exod.40,686
84771,P,<Np>,53203,P|Exod.40,True,Exod.40,686
84772,P,853,53204,P|Exod.40,True,Exod.40,686
84773,P,<Np>,53205,P|Exod.40,True,Exod.40,686
84774,P,c,53206,P|Exod.40,True,Exod.40,686
84775,P,7760,53206,P|Exod.40,True,Exod.40,686
84776,P,853,53207,P|Exod.40,True,Exod.40,686
